Method,LOC,CC,PC
IScsServiceApplication:Stop,1,1,0
IScsServiceApplication:AddService,1,1,1
IScsServiceApplication:RemoveService,1,1,0
IScsServiceClient:Disconnect,1,1,0
IScsServiceClient:GetClientProxy,1,1,0
ScsServiceApplication:ScsServiceApplication,9,2,1
ScsServiceApplication:Start,3,1,0
ScsServiceApplication:Stop,3,1,0
ScsServiceApplication:AddService,8,3,1
ScsServiceApplication:RemoveService,3,1,0
ScsServiceApplication:ScsServer_ClientConnected,8,1,2
ScsServiceApplication:ScsServer_ClientDisconnected,7,1,2
ScsServiceApplication:Client_MessageReceived,41,6,2
ScsServiceApplication:SendInvokeResponse,13,2,4
ScsServiceApplication:OnClientConnected,6,1,1
ScsServiceApplication:OnClientDisconnected,6,1,1
ScsServiceAttribute:ScsServiceAttribute,3,1,0
ScsServiceBuilder:CreateService,3,1,1
ScsServiceClient:ScsServiceClient,5,1,2
ScsServiceClient:Disconnect,3,1,0
ScsServiceClient:GetClientProxy,4,1,0
ScsServiceClient:Client_Disconnected,4,1,2
ScsServiceClient:OnDisconnected,6,1,0
ScsServiceClientFactory:CreateServiceClient,3,1,2
ServiceClientEventArgs:ServiceClientEventArgs,3,1,1
ClientReConnecter:ClientReConnecter,9,2,1
ClientReConnecter:Dispose,7,1,0
ClientReConnecter:Client_Disconnected,3,1,2
ClientReConnecter:ReconnectTimer_Elapsed,15,4,2
IConnectableClient:Connect,1,1,0
IConnectableClient:Disconnect,1,1,0
ScsClientBase:ScsClientBase,6,1,0
ScsClientBase:Connect,11,1,0
ScsClientBase:Disconnect,5,1,0
ScsClientBase:Dispose,3,1,0
ScsClientBase:SendMessage,5,2,1
ScsClientBase:CreateCommunicationChannel,1,1,0
ScsClientBase:CommunicationChannel_MessageReceived,5,1,2
ScsClientBase:CommunicationChannel_MessageSent,3,1,2
ScsClientBase:CommunicationChannel_Disconnected,4,1,2
ScsClientBase:PingTimer_Elapsed,12,2,2
ScsClientBase:OnConnected,6,1,0
ScsClientBase:OnDisconnected,6,1,0
ScsClientBase:OnMessageReceived,6,1,1
ScsClientBase:OnMessageSent,6,1,1
ScsClientFactory:CreateClient,3,1,1
ScsClientFactory:CreateClient,3,1,1
ScsTcpClient:ScsTcpClient,3,1,1
ScsTcpClient:CreateCommunicationChannel,3,1,0
TcpHelper:ConnectToServer,23,2,2
CommunicationChannelBase:CommunicationChannelBase,5,1,0
CommunicationChannelBase:Disconnect,1,1,0
CommunicationChannelBase:Start,4,1,0
CommunicationChannelBase:SendMessage,5,2,1
CommunicationChannelBase:StartInternal,1,1,0
CommunicationChannelBase:SendMessageInternal,1,1,1
CommunicationChannelBase:OnDisconnected,6,1,0
CommunicationChannelBase:OnMessageReceived,6,1,1
CommunicationChannelBase:OnMessageSent,6,1,1
CommunicationChannelEventArgs:CommunicationChannelEventArgs,3,1,1
ConnectionListenerBase:Start,1,1,0
ConnectionListenerBase:Stop,1,1,0
ConnectionListenerBase:OnCommunicationChannelConnected,6,1,1
ICommunicationChannel:Start,1,1,0
ICommunicationChannel:Disconnect,1,1,0
IConnectionListener:Start,1,1,0
IConnectionListener:Stop,1,1,0
TcpCommunicationChannel:TcpCommunicationChannel,8,1,1
TcpCommunicationChannel:Disconnect,14,3,0
TcpCommunicationChannel:StartInternal,4,1,0
TcpCommunicationChannel:SendMessageInternal,15,1,1
TcpCommunicationChannel:ReceiveCallback,20,5,1
TcpConnectionListener:TcpConnectionListener,3,1,1
TcpConnectionListener:Start,6,1,0
TcpConnectionListener:Stop,4,1,0
TcpConnectionListener:StartSocket,4,1,0
TcpConnectionListener:StopSocket,7,2,0
TcpConnectionListener:DoListenAsThread,20,4,0
CommunicationException:CommunicationException,2,1,0
CommunicationException:CommunicationException,2,1,2
CommunicationException:CommunicationException,2,1,1
CommunicationException:CommunicationException,2,1,2
CommunicationStateException:CommunicationStateException,2,1,0
CommunicationStateException:CommunicationStateException,2,1,2
CommunicationStateException:CommunicationStateException,2,1,1
CommunicationStateException:CommunicationStateException,2,1,2
ScsEndPoint:CreateEndPoint,20,6,1
ScsEndPoint:CreateServer,1,1,0
ScsEndPoint:CreateClient,1,1,0
ScsTcpEndPoint:ScsTcpEndPoint,3,1,1
ScsTcpEndPoint:ScsTcpEndPoint,4,1,2
ScsTcpEndPoint:ScsTcpEndPoint,7,1,1
ScsTcpEndPoint:CreateServer,3,1,0
ScsTcpEndPoint:CreateClient,3,1,0
ScsTcpEndPoint:ToString,10,1,0
MessageEventArgs:MessageEventArgs,3,1,1
ScsMessage:ScsMessage,3,1,0
ScsMessage:ScsMessage,3,1,1
ScsMessage:ToString,6,1,0
ScsPingMessage:ScsPingMessage,2,1,0
ScsPingMessage:ScsPingMessage,3,1,1
ScsPingMessage:ToString,6,1,0
ScsRawDataMessage:ScsRawDataMessage,2,1,0
ScsRawDataMessage:ScsRawDataMessage,3,1,1
ScsRawDataMessage:ScsRawDataMessage,3,1,2
ScsRawDataMessage:ToString,7,1,0
ScsTextMessage:ScsTextMessage,2,1,0
ScsTextMessage:ScsTextMessage,3,1,1
ScsTextMessage:ScsTextMessage,3,1,2
ScsTextMessage:ToString,6,1,0
IMessenger:SendMessage,1,1,1
RequestReplyMessenger:RequestReplyMessenger,8,1,1
RequestReplyMessenger:Start,3,1,0
RequestReplyMessenger:Stop,10,1,0
RequestReplyMessenger:Dispose,3,1,0
RequestReplyMessenger:SendMessage,3,1,1
RequestReplyMessenger:SendMessageAndWaitForResponse,3,1,1
RequestReplyMessenger:SendMessageAndWaitForResponse,23,5,2
RequestReplyMessenger:Messenger_MessageReceived,16,3,2
RequestReplyMessenger:Messenger_MessageSent,3,1,2
RequestReplyMessenger:OnMessageReceived,6,1,1
RequestReplyMessenger:OnMessageSent,6,1,1
SynchronizedMessenger:SynchronizedMessenger,2,1,1
SynchronizedMessenger:SynchronizedMessenger,5,1,2
SynchronizedMessenger:Start,5,1,0
SynchronizedMessenger:Stop,7,1,0
SynchronizedMessenger:ReceiveMessage,3,1,0
SynchronizedMessenger:ReceiveMessage,14,3,1
SynchronizedMessenger:ReceiveMessage,3,1,0
SynchronizedMessenger:ReceiveMessage,7,1,1
SynchronizedMessenger:OnMessageReceived,7,1,1
BinarySerializationProtocol:BinarySerializationProtocol,3,1,0
BinarySerializationProtocol:GetBytes,13,2,1
BinarySerializationProtocol:CreateMessages,8,3,1
BinarySerializationProtocol:Reset,5,1,0
BinarySerializationProtocol:SerializeMessage,6,3,1
BinarySerializationProtocol:DeserializeMessage,9,3,1
BinarySerializationProtocol:ReadSingleMessage,32,5,1
BinarySerializationProtocol:WriteInt32,6,1,3
BinarySerializationProtocol:ReadInt32,4,1,1
BinarySerializationProtocol:ReadByteArray,11,3,2
BinarySerializationProtocolFactory:CreateWireProtocol,3,1,0
IScsWireProtocol:GetBytes,1,1,1
IScsWireProtocol:CreateMessages,1,1,1
IScsWireProtocol:Reset,1,1,0
IScsWireProtocolFactory:CreateWireProtocol,1,1,0
WireProtocolManager:GetDefaultWireProtocolFactory,3,1,0
WireProtocolManager:GetDefaultWireProtocol,3,1,0
IScsServer:Start,1,1,0
IScsServer:Stop,1,1,0
IScsServerClient:Disconnect,1,1,0
ScsServerBase:ScsServerBase,4,1,0
ScsServerBase:Start,5,1,0
ScsServerBase:Stop,6,4,0
ScsServerBase:CreateConnectionListener,1,1,0
ScsServerBase:ConnectionListener_CommunicationChannelConnected,10,1,2
ScsServerBase:Client_Disconnected,5,1,2
ScsServerBase:OnClientConnected,6,1,1
ScsServerBase:OnClientDisconnected,6,1,1
ScsServerClient:ScsServerClient,6,1,1
ScsServerClient:Disconnect,3,1,0
ScsServerClient:SendMessage,3,1,1
ScsServerClient:CommunicationChannel_Disconnected,3,1,2
ScsServerClient:CommunicationChannel_MessageReceived,12,2,2
ScsServerClient:CommunicationChannel_MessageSent,3,1,2
ScsServerClient:OnDisconnected,6,1,0
ScsServerClient:OnMessageReceived,6,1,1
ScsServerClient:OnMessageSent,6,1,1
ScsServerFactory:CreateServer,3,1,1
ScsServerManager:GetClientId,3,1,0
ServerClientEventArgs:ServerClientEventArgs,3,1,1
ScsTcpServer:ScsTcpServer,3,1,1
ScsTcpServer:CreateConnectionListener,3,1,0
SequentialItemProcessor:SequentialItemProcessor,4,1,1
SequentialItemProcessor:EnqueueMessage,10,1,1
SequentialItemProcessor:Start,3,1,0
SequentialItemProcessor:Stop,12,2,0
SequentialItemProcessor:ProcessItem,16,1,0
Timer:Timer,2,1,1
Timer:Timer,5,1,2
Timer:Start,4,1,0
Timer:Stop,6,1,0
Timer:WaitToStop,6,1,0
Timer:TimerCallBack,23,2,1
TcpServer:TcpServer,6,1,3
TcpServer:BeginListening,7,1,0
TcpServer:ShutdownServer,4,1,0
TcpServer:Server_ClientConnected,3,1,2
TcpServer:Client_MessageReceived,41,12,2
TcpServer:isLoginValid,37,5,2
TcpServer:isRegisterValid,7,2,2
LoginServerConnection:ServerStart,3,1,0
LoginServerConnection:MainLoop,18,3,0
LoginServerConnection:ShutdownServer,10,2,0
LoginServerConnection:ShowShutdownMessage,6,1,0
KeyProtocol:SerializeMessage,3,1,1
KeyProtocol:DeserializeMessage,4,1,1
KeyProtocolFactory:CreateWireProtocol,3,1,0
LoginServer:Main,19,2,0
LoginServer:RunServer,37,1,0
LoginServer:PrintServerLicence,6,1,0
LoginServer:UnhandledException,7,2,2
LoginServer:CancelEventHandler,6,2,2
LoginServer:StopServer,4,1,0
